# recorded=2026-09-18T17:19:56+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=9 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
313,102.003,40.448,0.39654,27.758
314,100.000,40.987,0.40987,28.691
315,101.165,40.292,0.39828,27.880
316,103.832,42.900,0.41317,28.922
317,103.334,45.459,0.43992,30.794
318,104.667,46.011,0.43959,30.771
319,100.000,44.045,0.44045,30.832
320,106.999,36.431,0.34048,23.834
321,103.000,43.957,0.42677,29.874
322,100.000,41.702,0.41702,29.191
323,100.012,38.788,0.38783,27.148
324,100.000,38.552,0.38552,26.986
325,104.988,43.095,0.41048,28.734
326,103.000,44.220,0.42931,30.052
327,103.001,44.057,0.42774,29.942
328,102.999,40.926,0.39734,27.814
329,104.169,37.997,0.36476,25.533
330,100.000,43.307,0.43307,30.315
331,101.832,35.140,0.34508,24.156
332,106.000,34.834,0.32863,23.004
333,100.000,34.813,0.34813,24.369
334,100.000,43.979,0.43979,30.785
335,102.000,45.125,0.44240,30.968
336,100.000,40.642,0.40642,28.450
337,100.009,41.276,0.41273,28.891
338,101.991,42.414,0.41587,29.111
